id	text	annotation
40752	@USER @USER @USER @USER ☝️ this is why Conservatives and law abiding citizens don't come to the table about gun control. It not about lunatics like this guy that should no longer own weapons. Its about removing all guns slowly but surely from everyone regardless of who they are. URL	GRP
30598	1.Boris Johnson doesn't care about family. Forced abortion of his child by mistress. Daughter says he is a selfish bastard. Betrayed and divorced 2 women. #r4today	IND
30846	@USER Wtf aren’t they treating antifa as terrorism?	GRP
35533	@USER After the GOP wins the mid-terms easily there will be no reason we dont put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be so much fun!!!!	GRP
82617	@USER @USER @USER And what does this have to do with a lying attorney and a 35 year old claim? I know it's hard for you liberals to look at two things at once	IND
84905	@USER He needs to Either Pick Politics or Singing ....... Either way He Stinks at Both!	IND
90802	A videographer who reported on the violence of Antifa was found dead due to a tragic car accident. Police now believe his death was no accident at all.  Welcome to the tolerant left.  URL	GRP
39356	@USER Looks like ANTIFA thugs.	GRP
34447	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Look at the pot calling the kettle black. Liberals have been pulling all sorts of stunts trying  to get rid of your/my/our President ever since Hillary hilariously lost the election.	GRP
11810	@USER @USER He will lose his entire career?? You people are despicable. I know you do not believe in god but hell will be filled with liberals like you and Dianne	IND
63591	@USER @USER He is treason. He went to Iran for what?  To beg Iran to give them(the treasons) more time to get the power back so they can keep giving tax payers $$ to Iran the terrorists leader.	IND
51085	@USER Yeah . Niggas who dey wear durag nor dey joke. Hard as fuck	GRP
19545	@USER @USER stop this BS.  A woman murdered him in his own home!  This is so incredibly irresponsible and I am outraged that you are blaming the victim who is a black man.  What does him having weed have anything to do with his murder in his own home?	IND
76433	@USER @USER Wow! Why are liberals heads EXPLODING over the TRUTH finally coming out! BEST NEWS EVER! Americans FINALLY GET TO FIND OUT THE TRUTH! The @USER and @USER under @USER was the MOST CORRUPT EVER! #MAGA	IND
34301	@USER @USER FASCISTS OF THE FUTURE WILL CALL THEMSELVES ANTI FASCIST.  ANTIFA COMES TO MIND.	GRP
43151	@USER @USER @USER @USER Take the gun violence in the cities that already have strict gun control and it's extremely low.  Gun crime has decreased at the same time gun ownership has increased.	IND
48606	@USER @USER Just please dont let Cruz get away with the he is a tax and spend liberal racist dog whistle crap fire back with facts and call him out on bs	IND
79313	@USER We dont need gun control. We need White Male control....	GRP
81457	@USER He really needs to go. Talks out of both sides of his mouth. Kiss ass !	IND
37773	@USER @USER @USER @USER @USER also trump IS a fascist- LITERALLY.  the central govt thing for anyone always seems to depend upon who's running it. magas are fine with fascist trump and liberals were fine with obama. my ideas about good government are a bit different. of course i did admit to being a quaker.	OTH
46954	@USER He is a big nerd it seems..	IND
11541	@USER #MAGA their podcastful is about blockchainful. but it'sful about what it meansful to bewise working mothersful who are trying to makewise...	IND
12422	@USER @USER You are an embarrassing citizen!!	IND
56760	@USER Seems hard to believe that you stood next to a guy wearing those shorts and didn't masturbate but I'll take your word for it	IND
61023	@USER @USER @USER Wow !!! no wonder the Liberals only got worse as a party of bullies to women...??? no accountability.	OTH
53665	@USER @USER And not all idiots grandstands like he did	IND
31493	@USER Bring on the hypocrite gungrabber. MAGA	IND
40399	@USER bitch call me.	IND
47171	@USER The only thing i didn’t agree with was the match point he was following the rules i think this was more about her sex honestly all she did was call him a thief and he penalized her shit was wack	IND
58552	@USER I second this they’re fucking nuts	GRP
47033	@USER Eric Holder a major embarrassment  to law enforcement. @USER you did nothing about those innocent black males killed in those streets. One sorry black brother.	IND
20136	@USER @USER because the average American has $500 lying around to buy a new Glock. more likely Mr. Antifa will be using his unemployment check to purchase some dental work or a casket.	IND
73710	@USER @USER Liberals don’t realize that thousands of unaccompanied minors were thrown across the border..... who is supposed to take care of them? Angelina Jolie?	GRP
47238	@USER You are turd 💞	IND
86920	"@USER @USER @USER @USER Fascists &amp;Nazis don't abide by patriotic views shared in their presence. Glad the brownshirt arm (AntiFa) of the left wasn't there to inflict the usual violence vs citizens who dare to speak. Do you hear that, Dems who enjoy wings/beer/country music? You're less-than."" #WalkAway"""	GRP
22715	@USER BITCH I FUCKING FELT THAT SHIT🤧💀	IND
76555	@USER I told you to stop eating my booty that day but nooooo	IND
52554	@USER He should be given 5000 volts!	IND
47883	@USER @USER @USER @USER @USER I know you are not being facetious.  You are incapable of understanding contradictions.	IND
85014	@USER Why cant ISIS blow up these two assholes??	OTH
19311	@USER John kerry is a loser and a traitor to our country. He doesnt understand that we voted his party out bec we hated the iran deal. He is now working for iran against our gov. At worst he is acting as an agent for a foreign government &amp; if he isn’t registered should be investigated	IND
99844	@USER @USER Donald trump said Mr Cruz is a lying dog you can't trust him or his wife said his father was involved with shooting president the president in Texas in Dallas America can't trust him he is a lier then how can he stand up for him down there in Texas campaing	IND
55174	@USER @USER He is Satan	IND
16201	@USER @USER You people calling everyone Nazis under the sun becomes tiring and stupid frankly. You people called Zena Bash a Nazi and it turns out she is half Mexican and Polish descent and her family barely escaped death from the Nazis. So keep it up desensitize that word.	OTH
66764	@USER If It could that shit would be talking to you like BUTCH NOO YOU ALREADY KNOW HE A FUCK BOII BYE	IND
77710	@USER Almost forgot you was a nigga in ya past life lmao	IND
26961	@USER @USER @USER @USER You are a Liberal who doesn't even live in FL.	IND
14997	"@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL"	IND
20559	@USER Lmao fuck u bae	IND
63914	@USER @USER @USER @USER I completely believe she will be in GTMO. She is a traitor.	IND
61110	@USER @USER Her life is crappy because she is crappy. And she’s threatening to kill everyone. Another nut job...Listen up FBI!	IND
70775	@USER @USER Just block the idiot. He's not even worth this post.	IND
64673	#WednesdayWisdom Obama appointed liberal Judges tired of looking stupid smacks California law down on gun control #2A  URL	IND
24283	@USER @USER Nope. It's clear and you are lying. Also every accusation against known child molester #RoyMoore was true. Conservatives love (R)apists.	GRP
40489	@USER Nah Antifa are good to get killed	GRP
72705	@USER Congratulaions. . . who were terrific. . . dont let some fucked up umpire ruin things for you. . . he'd be happy he did.	IND
