id	tweet	subtask_a
38875	another dem run sanctuary city strict gun control law ultimate fail	NOT
38878	liberal problem lie	OFF
38880	know like lot leave go lose	NOT
38886	user delusional get rid electoral college corruption crony ruin usa almost vote red save america maga	OFF
38889	user block url	NOT
38911	interest cause leftist threaten regulary shoot tabu wonder may swalwell isnt violence toward conservative certainly alway seem ignore suppor antifa instance	OFF
38915	think watch know what go	NOT
38916	funny	NOT
38926	depend government politician furnish one basic need make individual group citizen lazy	NOT
38942	lol read title already know what come support common sense solution reduce gun violence gun violence different violence non automatic firearm common sense gun control like chicago london	OFF
38946	ye coward	OFF
38951	comment show refuse engage fact fascist antifa approach use personal attack try bully way mythical win research projection stop itu look stupid	OFF
38952	pathetic	OFF
38954	blatant threat mad maxine water gin antifa base smell violence wake america url	OFF
38963	america win president trump google maga america first	NOT
38981	nothing abusive ever do anyone include woman person country put horrible stres worry go easy say agree gabby	NOT
38989	joke	NOT
38990	view expose crook hillary omarosa	NOT
39007	user watch move around little	NOT
39013	analysi devin nune explain antifa riot win url	NOT
39021	carman fricking cute	OFF
39025	user crew team american raf ice reason team leave president alone	NOT
39036	franci must force aside church need cleanse top bottom	OFF
39039	didnt trashy thing sleep way top marry man	OFF
39042	antifa scumbag try explain trump black trump supporter top buzz url	NOT
39050	high school	NOT
39051	bring antifa criminal onto campaign	NOT
39055	funny conservative consider fact url	NOT
39056	sick fuck like quick fuck	OFF
39057	urge stop facebook censor conservative url	NOT
39058	well wouldnt rush didnt sit allegation since july hey dont let fact get way good slander conservative right url	NOT
39112	that billionaire sorry romeo word dont add	NOT
39118	see antifa disarm person open carry state url	NOT
39119	antifa new uniform	NOT
39124	would order cohen print money amaze bad dishonest purposefully spread fake news	OFF
39133	think informatin right	NOT
39139	another dem tactic leftist good conservative	NOT
39148	another funny thing refer favorably japan gun control admonish japan refugee policy	NOT
39156	let kid prostitute	OFF
39157	wait read wrong fjd dont know infinity war huh	NOT
39162	fuck liar happy play kate nash ask	OFF
39166	divide longer work hollyweird demon crap liberal race card longer help	NOT
39167	get hell	OFF
39188	thank siri developer boston market fire god bles behind maga	NOT
39196	common sense long throw bottle m80sat civilian like dumbass antifa protest whole violence sometime necessary idea antifa blm communist spread retard kill civilian dummy	NOT
39204	beautiful	NOT
39205	twitter ban proud boy alex mcginni antifa ban yet classify terrorist organization happen need something	NOT
39211	serena outplay amp act like spoil brat rule	OFF
39219	get washington monday america first maga	NOT
39223	liberal support think	NOT
39225	democratic alway use race divide american conservative do see color democrat see color discuss	OFF
39237	what detriment state country republican refuse govern conservative campaign mcdaniel may flaw doesnt he kind fighter need sick loser gop keep give	OFF
39243	ye democrat hate	OFF
39246	never pope first place hesa jesuit	NOT
39250	gun control answer	NOT
39256	comment defend drug ford blatant abuse power completely laughable liberal bia biasi tell must ndp rich downtown area poll homan thank guy need good laugh	OFF
39258	hey bitch daily reminder love	OFF
39259	antifa army dreg society pay tax	NOT
39269	amaze love youuuu	NOT
39286	nothing russia case close yawn maga	NOT
39296	brilliant journalistic commentary	NOT
39309	andrea mitchell another political hack embed news media listen tone interview look gotcha moment instead commend guy work every turn shoot kill	OFF
39315	name coco pomeranian he actually oldhesis12 loyal dog even know	NOT
39320	liberal think world owe live	OFF
39322	rest msm keith ellison report abuse seem like guy standard come cover harassment claim liberal ignore downplay conservative coverage assume guilt right away	NOT
39327	sh bitch	OFF
39339	tuesday thought get gut feel twitter gun sight government president trump antitrust violation censor shad dow ban conservative watch big news come soon	NOT
39342	lmfao baby young	NOT
39354	jason better tweet ing click bait	NOT
39356	look like antifa thug	OFF
39360	cause dead clue	NOT
39362	user one ugly dumb woman	OFF
39364	holy freakin cow actually real antifa really know stupid great way get shoot hurt	OFF
39369	satan call home soro	OFF
39379	liberal sick false accuser incarcerate herbal face lie url	OFF
39393	may sh mad dont attack enough get much work height victimhood period alway tell get much work long par lay victim point criticism work offer	NOT
39395	attention publish list antifa name trump supporter high profile many everyday trump supporter report twitter still suspend account check account list	NOT
39402	cry	NOT
39408	thank great meet see fav remind worth push pain able thing like	NOT
39412	please declassify information american person know truth transparency blue ripple kate wall obama spy gate amnesty daca maga	NOT
39434	convert christian also muslim also leave lean liberal also	NOT
39441	white devil jersey shore bitch	OFF
39443	legal invader kills13 year old canadian girl	NOT
39444	westminster tory exit murder rate london facking khan url	NOT
39447	mental case sure	OFF
39448	purrfect portrait even tail wrap around paw beautiful shoot	NOT
39453	get tamir rice let assume child arm use maximum force mere suspicion better idea would common sense gun control assume an11 year old win knife fistfight train cop	NOT
39454	sjw liberal sweden feminize boy genderles school url via	NOT
39461	mall gun control use hand	OFF
39469	sorry nothing set try appease socialist democratic wacked liberal stupid	OFF
39471	investigation son antifa terrorist go	OFF
39480	liberal truly outdo stunt absolutely disgust	OFF
39483	democrat law url	NOT
39486	non devotee shoot sandy hook elementary school false flag curry favor gun control	NOT
39490	whenever conservative lose court rule bitch moan activist judge agendum judge whenever anyone else lose court rule accept lose court rule conservative whiny baby	OFF
39492	well he liberal explain know shooter may liberal far know liberal hateful violent person must defeat	OFF
39538	platform fundamentally restore america speaker konkuonurlamebrainwgavel	NOT
39539	actually bad argument consider conservative stand clarence thoma	NOT
39540	racist serena outburst pure hate worst ive see tenni	NOT
39546	horse shhh show view url	NOT
39563	siege ab stand doubledown cult logic maga url	NOT
39571	look record since get law degree see absolutely nothing meritoriou significant one least accomplish individual review think do worth note anything url	NOT
39573	aww beautiful alway	NOT
39581	joke patrick moura toglo blatantly use hand signal also cheat wife serena get catch go defensive manipulative entitle sideway story isnt race gender equality cheat accountability	NOT
39588	state kavanaugh destroy chance federal gun control lifetime	NOT
39599	george constanza famously say believe true lie jerry situation could someone believe hero stop conservative appointment show liberal justify everything bad include violence	NOT
39602	zero accomplishment	NOT
39620	true sullivan act inn new enact specifically disarm ethnic minority say purpose enact gun control new york city base law day gun control doesnt disarm privilege	NOT
39623	bee drink driver leave scene accident vote sew maga sen url	OFF
39625	may hmm dont know fix music kit agressive mvp sound play full volume even set sim type cap go deaf whole team use kit	NOT
