id	tweet	subtask_b
64673	#WednesdayWisdom Obama appointed liberal Judges tired of looking stupid smacks California law down on gun control #2A  URL	TIN
24283	@USER @USER Nope. It's clear and you are lying. Also every accusation against known child molester #RoyMoore was true. Conservatives love (R)apists.	TIN
40489	@USER Nah Antifa are good to get killed	TIN
72705	@USER Congratulaions. . . who were terrific. . . dont let some fucked up umpire ruin things for you. . . he'd be happy he did.	TIN
41163	All this talk about Trump's dick allegedly looking like Toad from #MarioKart  This is the only thing that has been accomplished. Only now the libs are picturing a 70 year old man naked.   #MAGA URL	UNT
52719	@USER @USER The dems have done this since they were the KKK. Except back then they accused black men of raping white women then lynched them. Same play from the old playbook. Everyone of these liberals crying outrage are fake if they aren't pressuring Ellison to resign.	TIN
47088	@USER @USER @USER @USER @USER @USER 2/The Democratic Party won’t do anything to him because he’s Muslim Brotherhood &amp; they don’t care about Monahan.  The Muslim Brotherhood needs to be declared a terrorist organization—all of it! Ellison also supports ANTIFA. These people are so foul it’s scary!	TIN
57096	@USER One added me to a “liberals I’d like to slaughter” last month. That was fun	TIN
26387	@USER Doubt he is losing much sleep over it. The guy has been a busted flush for 30 years	UNT
82685	@USER psychotic liberals fake media &amp; RINOS are walking on thin ice when they forget that real Americans ...the ones who put Trump in the White House will never allow them to take him out of the White House. BTW..thanks for this #Kavanaugh B.S.-insures WE WILL VOTE!! WE ARE SICK OF DC!	TIN
13723	@USER Fuck it. Just do it Haha	UNT
21647	@USER what is this? We don’t want your $2 tacos we want fucking gun control. Are you seriously trying to capitalize off this tragedy? URL	TIN
14848	@USER because he made guys dumb as SHIT	TIN
25259	@USER Ouch. She is horrible.	TIN
63892	@USER @USER But he is a dildo!	TIN
95357	@USER I got this	TIN
25720	@USER Treason he should hang he has no business even trying this who the F does he think he is Trump needs to Lock him up fast	TIN
90396	@USER @USER Be coo you got people thinking I really eat ass bitch 😂	TIN
24498	@USER @USER Elder and Owen have been the bravest in pointing out that the culture is part of the problem.  Liberals have engrained this short lived culture. Culture can change and will being black doesn’t have to be linked to poverty and resistance.	TIN
37694	@USER Ok but please understand that I am not one of dubakoor mumtaj dubakoor army. I only support her for certain things. I get what you are saying and I don’t understand how she has survived from up to this point. For me she is not fit for title winner.	TIN
54005	@USER Trying to justify a death after the fact with a small amount of dope. Fuck. Stop fucking killing people. Get some damn gun control so cops don't feel like every house/apartment they go into could potentially have a gun. Scared people do unpredictable things.	UNT
26889	@USER We have the real facts......you suck pussy grabber MOTHER Fucker	TIN
68320	"@USER @USER You say you're part of the resistance so I'm fairly certain you are pro-gun control. My question to you is...Why would you want a government headed by this so called dictator"" to enact stricter gun control? I don't think that's an argument that'll get you very far."""	TIN
27044	@USER Very simple....More gun control ads equals more guns sold. The gun illiterates aren’t smart enough to figure this out	UNT
31857	@USER Im not apart of Antifa foxy. I agree with you they are terrorsits	UNT
42879	@USER @USER He is a failure in every way possible.	TIN
82106	@USER @USER Antifa aren't fascist   They're terrorist	TIN
87207	@USER @USER Quite possible. You are very right to be skeptical. But one has to start somewhere !	TIN
87143	@USER @USER I turn the tv off when Juan speaks. He is a real sicko.	TIN
12324	@USER @USER Talk about the pot calling the kettle black... You should be ashamed of your cash payoffs to Iran &amp; of you helping Iran to become a necular power. It would be better if you just set your sales and gave us all a big wave goodby. @USER will clean up your mess. URL	TIN
40821	@USER Colored people should vote! What color is she referring to? I’m white and bright! White is a color. Next racial dividing statement Ms Obama.	TIN
26844	@USER Go away	TIN
56180	@USER  Wassamatta? Starting to wet your pants? Worried about all your dirty deeds coming out? Concerned about not getting a view cell at #GITMO?  #MAGA  #KAG2020  #DrainTheDeepState  #WalkAwayDemocrats2018  #LiberalismIsAMentalDisease	TIN
85444	@USER @USER Target is brilliant with this. Keep an eye out (esp online as there’s online only shit that’s amazing) because 1. Autumn (so oranges!) and also target on thanksgiving/Black Friday is THEE place to stock tf up on sheets for the YEAR.	TIN
59875	@USER How Funny...#WNBA Championship Winners Won't Visit @USER Stupidity Of Liberals Is So Amazing...And That Face With The Plastic Stupidity Proves It...Oh...Right...She Might Harm Her Little Face...Whats Next...Complete Body Armor...	TIN
27510	@USER @USER @USER You are a member of 40 years aren’t you? Surely that means he abused you? I mean I know you don’t understand idioms but this is next level ignorance	TIN
81446	Absolutely all fucking done.  Bye Felicia URL	TIN
27391	@USER Exactly so shut up	TIN
51379	@USER @USER fix this shit!	UNT
41929	@USER @USER @USER I watch Obama for as long as I can stomach him just for the laughs LOL he approves himself to be Even more of a narcissist every day! He is so full of himself a.k.a. full of shit! #HangHim	TIN
80432	@USER Holder is a real quality guy. Wouldn’t know the truth if it hit him in the face	TIN
39627	@USER And 15 is probably all they know about. Please tell me he is still in jail. Or better yet dead. You are such a strong woman. I'm so sorry that happened to you.	TIN
68677	@USER Fuck you I’ll put hot sauce on a slice of pizza again for you	TIN
90543	@USER Reading this thread it sure seems like your followers aren't for gun control after all Jimmy 😂😂😂😂	TIN
60566	"@USER GIVE ME A FUCKING MIC"""""	UNT
27150	...this obvious hit job on kavannah is not going to work...and the liberals continue to reveal themselves as demonic figures... URL	TIN
85931	@USER Come on Texans! This man can not replace @USER  EVER! #MAGA2018	TIN
41247	@USER @USER @USER Why? Because you are too busy spreading hate with your TDS? I’m sure you feel fine ridiculing children of conservatives. You represent everything that is wrong in the education (brainwashing) system.	TIN
11362	@USER @USER @USER Great. Here’s how today has gone: Floris wanted to spank me. Leah wanted to stab me. Curtis won’t back me up. Adam still looks great at 67 or however old as fuck he is... KL has a bigger dick than me but she’s a she...he🤔...she?!? URL	TIN
11438	@USER @USER I can understand her wanting her title but all that whining and pissing and moaning stop talking and start getting it done enough already you're a coward when you got to beat somebody when they're not looking	TIN
27669	@USER I’m sorry Dana that you have to hear from such sick mental patient liberals! They are so pathetic! I support you 100 percent	TIN
58670	"@USER So she is using the feminist card as a excuse for her behavior in not getting what she wanted when the other competitor that she played was a A WOMAN"" who just was simply better than her today. Every woman in that room who applauded to that nonsense I feel sad for you."""	TIN
49942	@USER BS.  People died in PR because the local government is corrupt.	TIN
34378	",...Criminal Complicity in ALL OF THIS MESS! --- Last night, Mr. Gregg Jarrett appeared on Hannity""!,...He is Always Incredible, and He made Another Great point when He reminded All Of US that ""Starting an illegitimate Investigation is a Crime""! ---  TRUTH IS COMING OUT MUELLER!"""	TIN
97667	@USER You ready for crazy ass racing tomorrow???	UNT
96501	@USER @USER What do you expect from The likes of Eric Erickson. .   HE is a Piece of Crap.	TIN
59400	#meneither! She is a liar. Clear as day a liar. URL	TIN
76994	@USER @USER gfy ...the NFL should get no protection from the police...and no support from our military...the league will slowly die on this road of shame!!!	TIN
83018	@USER @USER Invite @USER to all of the @USER shows and let her tell you about her interview with Brock Long. Then you will know why #Cult45Politburo sounds so unhinged. He is parroting the FEMA admins line of BS. @USER tried to fight back against Long's BS	TIN
81851	@USER @USER Who really listens to those post menapausal angry yentas except hardcore liberals and femanazis?	TIN
71908	@USER @USER @USER @USER @USER @USER All liberals are devils. All of us. Ask any repub. We hold hands to stand together. To know we aren’t alone in this fight for civility and decency. Call us all the names you want. It doesn’t matter one bit.	TIN
